iso3,year,median,v_name
BLZ,2005,23.1331,8
BLZ,2005,37.983,9
BLZ,2005,49.0604,10
BLZ,2005,25.5154,11
BLZ,2005,17.0963,12
BLZ,2005,9.916,13
BLZ,2005,21.3839,14
BLZ,2005,281.7093,15
BLZ,2005,23.296,16
BLZ,2005,0.3258,17
BLZ,2005,0.5379,18
BLZ,2005,57.6512,22
BLZ,2005,68.5533,23
BLZ,2005,8.3937,27
BLZ,2005,10.7757,28
BLZ,2005,2.5459,29
BLZ,2005,85.3767,30
BLZ,2005,704.2902,31
BLZ,2005,226.2448,33
BLZ,2005,13.4704,34
BLZ,2005,14.8619,35
BLZ,2005,678.8803,36
BLZ,2005,1904.8451,37
BLZ,2005,112.3296,38
BLZ,2005,12.8824,39
BLZ,2005,219.7102,40
BLZ,2005,2121.3753,41
BLZ,2005,114.7565,42
BLZ,2005,789.8635,43
BLZ,2005,1.2121,45
BLZ,2005,1.2938,46
BLZ,2005,16.0026,47
BLZ,2005,1.2189,48
BLZ,2005,383.5132,49
BLZ,2005,3.2035,50
BLZ,2005,88.1262,51
BLZ,2005,3.0692,52
BLZ,2005,12.9977,53
BLZ,2005,6.8044,54
BLZ,2005,126.4359,57
BLZ,2010,111.7203,1
BLZ,2010,145.0237,2
BLZ,2010,36.8749,3
BLZ,2010,61.9555,4
BLZ,2010,20.783,5
BLZ,2010,7.5691,6
BLZ,2010,285.8158,7
BLZ,2010,30.5891,8
BLZ,2010,35.6609,9
BLZ,2010,59.8607,10
BLZ,2010,30.6805,11
BLZ,2010,36.073,12
BLZ,2010,9.4104,13
BLZ,2010,21.2092,14
BLZ,2010,320.0618,15
BLZ,2010,23.8597,16
BLZ,2010,0.2069,17
BLZ,2010,0.6564,18
BLZ,2010,57.4754,22
BLZ,2010,56.91,23
BLZ,2010,8.0556,27
BLZ,2010,11.0573,28
BLZ,2010,2.6064,29
BLZ,2010,135.4384,30
BLZ,2010,840.2728,31
BLZ,2010,249.7088,33
BLZ,2010,13.2315,34
BLZ,2010,16.3158,35
BLZ,2010,694.8727,36
BLZ,2010,1918.6771,37
BLZ,2010,130.5906,38
BLZ,2010,14.4973,39
BLZ,2010,208.9739,40
BLZ,2010,2066.0262,41
BLZ,2010,117.4779,42
BLZ,2010,813.2785,43
BLZ,2010,1.2294,45
BLZ,2010,1.2906,46
BLZ,2010,16.961,47
BLZ,2010,1.2778,48
BLZ,2010,353.2237,49
BLZ,2010,3.1813,50
BLZ,2010,98.082,51
BLZ,2010,2.8016,52
BLZ,2010,13.2496,53
BLZ,2010,7.9369,54
BLZ,2010,101.7628,57
BLZ,2015,94.8997,1
BLZ,2015,127.3361,2
BLZ,2015,35.6829,3
BLZ,2015,54.9319,4
BLZ,2015,26.3588,5
BLZ,2015,3.7594,6
BLZ,2015,247.9939,7
BLZ,2015,30.3508,8
BLZ,2015,38.4111,9
BLZ,2015,54.3693,10
BLZ,2015,25.9101,11
BLZ,2015,30.6571,12
BLZ,2015,8.528,13
BLZ,2015,18.8244,14
BLZ,2015,256.2161,15
BLZ,2015,23.347,16
BLZ,2015,0.6053,17
BLZ,2015,0.4701,18
BLZ,2015,57.8167,22
BLZ,2015,60.4891,23
BLZ,2015,7.7708,27
BLZ,2015,10.8687,28
BLZ,2015,2.5961,29
BLZ,2015,124.6361,30
BLZ,2015,817.6376,31
BLZ,2015,244.6561,33
BLZ,2015,13.5313,34
BLZ,2015,13.2769,35
BLZ,2015,676.7091,36
BLZ,2015,1972.8623,37
BLZ,2015,128.6802,38
BLZ,2015,14.4147,39
BLZ,2015,213.3999,40
BLZ,2015,2033.5946,41
BLZ,2015,117.6904,42
BLZ,2015,746.4682,43
BLZ,2015,1.2282,45
BLZ,2015,1.2509,46
BLZ,2015,16.0164,47
BLZ,2015,1.2339,48
BLZ,2015,361.0386,49
BLZ,2015,3.1661,50
BLZ,2015,91.2188,51
BLZ,2015,2.8172,52
BLZ,2015,13.3332,53
BLZ,2015,8.3262,54
BLZ,2015,102.5948,57
BLZ,2018,85.6141,1
BLZ,2018,148.3001,2
BLZ,2018,41.5772,3
BLZ,2018,47.498,4
BLZ,2018,27.56,5
BLZ,2018,2.206,6
BLZ,2018,245.0544,7
BLZ,2018,27.6317,8
BLZ,2018,56.4354,9
BLZ,2018,102.4891,10
BLZ,2018,26.3178,11
BLZ,2018,30.1566,12
BLZ,2018,8.4822,13
BLZ,2018,18.7466,14
BLZ,2018,410.249,15
BLZ,2018,24.4098,16
BLZ,2018,1.4219,17
BLZ,2018,0.6583,18
BLZ,2018,57.8762,22
BLZ,2018,66.0067,23
BLZ,2018,7.7327,27
BLZ,2018,10.8412,28
BLZ,2018,2.5975,29
BLZ,2018,125.0737,30
BLZ,2018,792.775,31
BLZ,2018,318.745,33
BLZ,2018,15.9414,34
BLZ,2018,19.3646,35
BLZ,2018,674.8528,36
BLZ,2018,1977.9299,37
BLZ,2018,130.6465,38
BLZ,2018,13.3464,39
BLZ,2018,214.2005,40
BLZ,2018,2031.099,41
BLZ,2018,115.9549,42
BLZ,2018,822.1103,43
BLZ,2018,1.2259,45
BLZ,2018,1.2493,46
BLZ,2018,16.0089,47
BLZ,2018,1.2333,48
BLZ,2018,363.1041,49
BLZ,2018,3.1949,50
BLZ,2018,90.7931,51
BLZ,2018,2.9918,52
BLZ,2018,13.4253,53
BLZ,2018,8.334,54
BLZ,2018,133.9442,57
BLZ,2020,89.2265,10
BLZ,2020,299.3092,33
BLZ,2020,18.0832,35
BLZ,2020,3.1794,50
BOL,1990,83.6351,1
BOL,1990,105.8676,2
BOL,1990,50.9295,3
BOL,1990,95.1665,4
BOL,1990,12.4583,5
BOL,1990,3.5365,6
BOL,1990,221.09,7
BOL,1990,22.4801,8
BOL,1990,8.7335,9
BOL,1990,72.8945,10
BOL,1990,9.2398,11
BOL,1990,19.9731,12
BOL,1990,10.2658,13
BOL,1990,16.3954,14
BOL,1990,436.5253,15
BOL,1990,21.0153,16
BOL,1990,0.28,17
BOL,1990,0.5243,18
BOL,1990,49.6354,22
BOL,1990,49.0758,23
BOL,1990,11.1473,27
BOL,1990,11.2375,28
BOL,1990,2.5535,29
BOL,1990,6.2997,30
BOL,1990,739.6237,31
BOL,1990,257.641,33
BOL,1990,5.9515,34
BOL,1990,10.2977,35
BOL,1990,497.4972,36
BOL,1990,2077.4039,37
BOL,1990,126.4971,38
BOL,1990,18.9369,39
BOL,1990,184.4053,40
BOL,1990,1941.453,41
BOL,1990,94.1081,42
BOL,1990,1038.7067,43
BOL,1990,0.6554,45
BOL,1990,1.381,46
BOL,1990,8.1766,47
BOL,1990,1.1199,48
BOL,1990,311.2711,49
BOL,1990,3.2554,50
BOL,1990,78.2932,51
BOL,1990,1.858,52
BOL,1990,4.8187,53
BOL,1990,6.222,54
BOL,1990,58.9005,57
BOL,1995,85.5695,1
BOL,1995,108.0575,2
BOL,1995,30.6094,3
BOL,1995,68.7377,4
BOL,1995,14.5626,5
BOL,1995,3.7056,6
BOL,1995,222.2214,7
BOL,1995,28.2094,8
BOL,1995,12.8025,9
BOL,1995,62.3083,10
BOL,1995,10.0849,11
BOL,1995,21.4993,12
BOL,1995,10.7393,13
BOL,1995,17.6456,14
BOL,1995,366.5221,15
BOL,1995,22.0791,16
BOL,1995,0.2591,17
BOL,1995,0.5257,18
BOL,1995,49.1158,22
BOL,1995,51.9468,23
BOL,1995,11.23,27
BOL,1995,11.3738,28
BOL,1995,2.6126,29
BOL,1995,10.4276,30
BOL,1995,888.2771,31
BOL,1995,242.9952,33
BOL,1995,6.765,34
BOL,1995,8.4282,35
BOL,1995,530.2543,36
BOL,1995,2112.0958,37
BOL,1995,132.3277,38
BOL,1995,18.1882,39
BOL,1995,178.2536,40
BOL,1995,1891.4388,41
BOL,1995,96.5839,42
BOL,1995,809.8414,43
BOL,1995,0.6719,45
BOL,1995,1.4225,46
BOL,1995,8.7663,47
BOL,1995,1.1274,48
BOL,1995,293.5914,49
BOL,1995,3.2951,50
BOL,1995,73.3057,51
BOL,1995,2.152,52
BOL,1995,11.7577,53
BOL,1995,6.908,54
BOL,1995,73.9211,57
BOL,2000,87.8989,1
BOL,2000,110.9942,2
BOL,2000,35.5964,3
BOL,2000,66.972,4
BOL,2000,14.2249,5
BOL,2000,5.2834,6
BOL,2000,227.1794,7
BOL,2000,28.3609,8
BOL,2000,12.4119,9
BOL,2000,70.4783,10
BOL,2000,14.62,11
BOL,2000,16.6176,12
BOL,2000,11.2397,13
BOL,2000,17.0739,14
BOL,2000,361.2414,15
BOL,2000,22.6956,16
BOL,2000,0.3692,17
BOL,2000,0.5509,18
BOL,2000,49.2909,22
BOL,2000,55.3223,23
BOL,2000,10.985,27
BOL,2000,11.5257,28
BOL,2000,2.5724,29
BOL,2000,16.0075,30
BOL,2000,757.9292,31
BOL,2000,241.1478,33
BOL,2000,6.95,34
BOL,2000,8.2018,35
BOL,2000,516.0051,36
BOL,2000,2096.96,37
BOL,2000,112.8157,38
BOL,2000,15.269,39
BOL,2000,184.5328,40
BOL,2000,1931.0924,41
BOL,2000,98.8896,42
BOL,2000,913.5105,43
BOL,2000,0.67,45
BOL,2000,1.4261,46
BOL,2000,9.6401,47
BOL,2000,1.21,48
BOL,2000,303.1411,49
BOL,2000,3.3469,50
BOL,2000,77.9957,51
BOL,2000,2.1425,52
BOL,2000,5.5169,53
BOL,2000,6.2247,54
BOL,2000,75.7032,57
BOL,2005,87.2919,1
BOL,2005,111.9666,2
BOL,2005,37.1176,3
BOL,2005,73.8604,4
BOL,2005,14.4086,5
BOL,2005,10.8263,6
BOL,2005,232.9541,7
BOL,2005,29.8477,8
BOL,2005,13.7179,9
BOL,2005,81.6207,10
BOL,2005,11.8113,11
BOL,2005,18.3528,12
BOL,2005,11.2479,13
BOL,2005,16.8722,14
BOL,2005,338.1066,15
BOL,2005,24.8096,16
BOL,2005,0.3378,17
BOL,2005,0.5272,18
BOL,2005,49.0288,22
BOL,2005,54.3206,23
BOL,2005,11.8527,27
BOL,2005,11.3114,28
BOL,2005,2.5732,29
BOL,2005,10.1728,30
BOL,2005,784.5347,31
BOL,2005,258.4668,33
BOL,2005,6.6834,34
BOL,2005,7.5907,35
BOL,2005,508.6182,36
BOL,2005,2144.8098,37
BOL,2005,121.7947,38
BOL,2005,16.884,39
BOL,2005,184.2367,40
BOL,2005,1850.3259,41
BOL,2005,97.8071,42
BOL,2005,782.3758,43
BOL,2005,0.6803,45
BOL,2005,1.4259,46
BOL,2005,10.1791,47
BOL,2005,1.2152,48
BOL,2005,295.5557,49
BOL,2005,3.3735,50
BOL,2005,67.0276,51
BOL,2005,2.1899,52
BOL,2005,5.3853,53
BOL,2005,6.7697,54
BOL,2005,79.0487,57
BOL,2010,86.8422,1
BOL,2010,112.2932,2
BOL,2010,53.8525,3
BOL,2010,77.1307,4
BOL,2010,12.6321,5
BOL,2010,6.9533,6
BOL,2010,229.2774,7
BOL,2010,28.6744,8
BOL,2010,12.6153,9
BOL,2010,69.4544,10
BOL,2010,12.0939,11
BOL,2010,19.2212,12
BOL,2010,11.094,13
BOL,2010,17.3167,14
BOL,2010,290.5052,15
BOL,2010,24.3716,16
BOL,2010,0.3196,17
BOL,2010,0.5823,18
BOL,2010,48.8985,22
BOL,2010,56.9118,23
BOL,2010,11.5619,27
BOL,2010,11.3603,28
BOL,2010,2.564,29
BOL,2010,9.9993,30
BOL,2010,737.1267,31
BOL,2010,246.3834,33
BOL,2010,7.1118,34
BOL,2010,6.3753,35
BOL,2010,528.8425,36
BOL,2010,2210.5878,37
BOL,2010,126.2763,38
BOL,2010,19.2622,39
BOL,2010,197.8824,40
BOL,2010,1867.4167,41
BOL,2010,99.3656,42
BOL,2010,582.9044,43
BOL,2010,0.6834,45
BOL,2010,1.4362,46
BOL,2010,11.7743,47
BOL,2010,1.2985,48
BOL,2010,315.4907,49
BOL,2010,3.4164,50
BOL,2010,71.2524,51
BOL,2010,2.1578,52
BOL,2010,5.1311,53
BOL,2010,7.5481,54
BOL,2010,76.9649,57
BOL,2015,86.2247,1
BOL,2015,111.5148,2
BOL,2015,54.754,3
BOL,2015,75.3252,4
BOL,2015,11.6256,5
BOL,2015,11.6588,6
BOL,2015,227.3063,7
BOL,2015,29.0463,8
BOL,2015,14.7468,9
BOL,2015,79.5276,10
BOL,2015,14.1142,11
BOL,2015,20.0986,12
BOL,2015,10.8269,13
BOL,2015,16.8289,14
BOL,2015,297.3997,15
BOL,2015,24.261,16
BOL,2015,0.4016,17
BOL,2015,0.6111,18
BOL,2015,48.8253,22
BOL,2015,55.9589,23
BOL,2015,11.5109,27
BOL,2015,11.213,28
BOL,2015,2.5927,29
BOL,2015,17.3656,30
BOL,2015,853.7336,31
BOL,2015,261.1228,33
BOL,2015,8.3396,34
BOL,2015,6.4874,35
BOL,2015,525.7558,36
BOL,2015,2235.9995,37
BOL,2015,132.8814,38
BOL,2015,18.1828,39
BOL,2015,207.121,40
BOL,2015,1886.472,41
BOL,2015,101.3167,42
BOL,2015,616.7595,43
BOL,2015,0.6869,45
BOL,2015,1.4306,46
BOL,2015,11.6937,47
BOL,2015,1.299,48
BOL,2015,323.083,49
BOL,2015,3.4408,50
BOL,2015,71.1139,51
BOL,2015,2.2803,52
BOL,2015,4.8592,53
BOL,2015,7.6435,54
BOL,2015,80.7012,57
BOL,2018,86.5909,1
BOL,2018,112.1369,2
BOL,2018,51.745,3
BOL,2018,74.2605,4
BOL,2018,11.2658,5
BOL,2018,11.6447,6
BOL,2018,226.7836,7
BOL,2018,29.3643,8
BOL,2018,16.4574,9
BOL,2018,96.3053,10
BOL,2018,13.9282,11
BOL,2018,21.3079,12
BOL,2018,10.8271,13
BOL,2018,16.6373,14
BOL,2018,347.706,15
BOL,2018,23.9693,16
BOL,2018,0.4418,17
BOL,2018,0.6291,18
BOL,2018,48.8203,22
BOL,2018,56.2304,23
BOL,2018,11.4845,27
BOL,2018,11.1718,28
BOL,2018,2.597,29
BOL,2018,17.0419,30
BOL,2018,863.2871,31
BOL,2018,280.6138,33
BOL,2018,8.8188,34
BOL,2018,7.6646,35
BOL,2018,525.6298,36
BOL,2018,2238.7102,37
BOL,2018,138.1181,38
BOL,2018,18.1924,39
BOL,2018,207.9286,40
BOL,2018,1891.707,41
BOL,2018,99.3056,42
BOL,2018,670.8762,43
BOL,2018,0.6873,45
BOL,2018,1.4277,46
BOL,2018,11.6971,47
BOL,2018,1.301,48
BOL,2018,322.6227,49
BOL,2018,3.4536,50
BOL,2018,70.9805,51
BOL,2018,2.238,52
BOL,2018,4.9515,53
BOL,2018,7.6866,54
BOL,2018,79.4183,57
BOL,2020,95.6502,10
BOL,2020,280.4089,33
BOL,2020,7.5529,35
BOL,2020,3.4558,50
BRA,1990,81.8515,1
BRA,1990,88.9711,2
BRA,1990,12.8233,3
BRA,1990,8.6026,4
BRA,1990,72.617,5
BRA,1990,0.4737,6
BRA,1990,220.6859,7
BRA,1990,4.8328,8
BRA,1990,14.223,9
BRA,1990,35.8865,10
BRA,1990,15.1023,11
BRA,1990,7.6827,12
BRA,1990,7.293,13
BRA,1990,11.4863,14
BRA,1990,266.5391,15
BRA,1990,60.7466,16
BRA,1990,0.1881,17
BRA,1990,0.455,18
BRA,1990,54.653,22
BRA,1990,54.4952,23
BRA,1990,8.0354,27
BRA,1990,11.9403,28
BRA,1990,2.7036,29
BRA,1990,51.2714,30
BRA,1990,2007.0294,31
BRA,1990,199.9653,33
BRA,1990,13.7024,34
BRA,1990,19.5402,35
BRA,1990,521.0024,36
BRA,1990,2822.1908,37
BRA,1990,135.8763,38
BRA,1990,15.4953,39
BRA,1990,64.762,40
BRA,1990,1856.9488,41
BRA,1990,72.643,42
BRA,1990,506.2555,43
BRA,1990,1.2506,45
BRA,1990,1.2086,46
BRA,1990,7.594,47
BRA,1990,0.5291,48
BRA,1990,343.9775,49
BRA,1990,5.1511,50
BRA,1990,80.2141,51
BRA,1990,2.3562,52
BRA,1990,6.2501,53
BRA,1990,8.1162,54
BRA,1990,60.3148,57
BRA,1995,85.0278,1
BRA,1995,91.5647,2
BRA,1995,16.8427,3
BRA,1995,9.4156,4
BRA,1995,74.051,5
BRA,1995,0.558,6
BRA,1995,218.0491,7
BRA,1995,5.1856,8
BRA,1995,16.1887,9
BRA,1995,57.3009,10
BRA,1995,16.3264,11
BRA,1995,7.909,12
BRA,1995,7.4553,13
BRA,1995,12.293,14
BRA,1995,378.1634,15
BRA,1995,61.7287,16
BRA,1995,0.118,17
BRA,1995,0.4765,18
BRA,1995,54.3066,22
BRA,1995,65.4949,23
BRA,1995,8.3757,27
BRA,1995,11.9008,28
BRA,1995,2.6827,29
BRA,1995,46.7792,30
BRA,1995,1811.7904,31
BRA,1995,241.8197,33
BRA,1995,14.2766,34
BRA,1995,24.4307,35
BRA,1995,529.7956,36
BRA,1995,2875.7585,37
BRA,1995,138.8333,38
BRA,1995,15.0246,39
BRA,1995,82.4266,40
BRA,1995,1987.9203,41
BRA,1995,72.1846,42
BRA,1995,442.3559,43
BRA,1995,1.2978,45
BRA,1995,1.2801,46
BRA,1995,10.0718,47
BRA,1995,0.6305,48
BRA,1995,359.4559,49
BRA,1995,5.3024,50
BRA,1995,102.2647,51
BRA,1995,2.5521,52
BRA,1995,5.9574,53
BRA,1995,9.0389,54
BRA,1995,110.4302,57
BRA,2000,87.9787,1
BRA,2000,94.7739,2
BRA,2000,13.6729,3
BRA,2000,8.844,4
BRA,2000,85.1733,5
BRA,2000,0.6938,6
BRA,2000,225.5557,7
BRA,2000,5.6494,8
BRA,2000,20.2841,9
BRA,2000,66.3888,10
BRA,2000,16.6134,11
BRA,2000,8.0148,12
BRA,2000,9.9256,13
BRA,2000,11.2805,14
BRA,2000,131.8419,15
BRA,2000,65.201,16
BRA,2000,0.3217,17
BRA,2000,0.5056,18
BRA,2000,52.781,22
BRA,2000,79.2782,23
BRA,2000,9.77,27
BRA,2000,10.9107,28
BRA,2000,2.7578,29
BRA,2000,73.5597,30
BRA,2000,2272.1005,31
BRA,2000,253.6452,33
BRA,2000,16.7378,34
BRA,2000,10.9989,35
BRA,2000,537.1202,36
BRA,2000,2899.2035,37
BRA,2000,141.3643,38
BRA,2000,15.2981,39
BRA,2000,107.238,40
BRA,2000,1938.012,41
BRA,2000,71.2866,42
BRA,2000,475.3148,43
BRA,2000,1.3216,45
BRA,2000,1.3156,46
BRA,2000,12.2352,47
BRA,2000,0.704,48
BRA,2000,388.4074,49
BRA,2000,5.4026,50
BRA,2000,100.9014,51
BRA,2000,2.5399,52
BRA,2000,6.0728,53
BRA,2000,9.6697,54
BRA,2000,109.7735,57
BRA,2005,90.3676,1
BRA,2005,97.6565,2
BRA,2005,17.2409,3
BRA,2005,8.8782,4
BRA,2005,84.9547,5
BRA,2005,0.5755,6
BRA,2005,225.6639,7
BRA,2005,6.3913,8
BRA,2005,21.6365,9
BRA,2005,63.2481,10
BRA,2005,17.1586,11
BRA,2005,7.7765,12
BRA,2005,11.342,13
BRA,2005,11.1072,14
BRA,2005,162.4028,15
BRA,2005,69.8975,16
BRA,2005,0.4332,17
BRA,2005,0.4953,18
BRA,2005,52.7972,22
BRA,2005,74.8345,23
BRA,2005,10.0275,27
BRA,2005,11.2669,28
BRA,2005,2.7459,29
BRA,2005,66.7412,30
BRA,2005,2070.5123,31
BRA,2005,243.3378,33
BRA,2005,16.4375,34
BRA,2005,12.8029,35
BRA,2005,547.7671,36
BRA,2005,2923.1613,37
BRA,2005,142.2898,38
BRA,2005,14.2284,39
BRA,2005,155.9352,40
BRA,2005,2054.9182,41
BRA,2005,71.6414,42
BRA,2005,526.6055,43
BRA,2005,1.3571,45
BRA,2005,1.3523,46
BRA,2005,13.4105,47
BRA,2005,0.7552,48
BRA,2005,399.4367,49
BRA,2005,5.3975,50
BRA,2005,89.7536,51
BRA,2005,2.5962,52
BRA,2005,6.0026,53
BRA,2005,10.5998,54
BRA,2005,137.8442,57
BRA,2010,93.4152,1
BRA,2010,100.275,2
BRA,2010,20.9055,3
BRA,2010,9.4221,4
BRA,2010,90.2929,5
BRA,2010,0.8168,6
BRA,2010,224.7051,7
BRA,2010,6.9616,8
BRA,2010,22.6946,9
BRA,2010,75.7816,10
BRA,2010,27.2599,11
BRA,2010,10.8908,12
BRA,2010,10.6757,13
BRA,2010,12.0843,14
BRA,2010,170.8329,15
BRA,2010,67.8648,16
BRA,2010,0.3916,17
BRA,2010,0.496,18
BRA,2010,52.1707,22
BRA,2010,83.1166,23
BRA,2010,10.4379,27
BRA,2010,10.7631,28
BRA,2010,2.7607,29
BRA,2010,109.8436,30
BRA,2010,2142.6681,31
BRA,2010,261.9786,33
BRA,2010,17.4652,34
BRA,2010,13.1818,35
BRA,2010,563.7746,36
BRA,2010,2986.1698,37
BRA,2010,149.6103,38
BRA,2010,12.0634,39
BRA,2010,232.1274,40
BRA,2010,2229.9687,41
BRA,2010,73.6009,42
BRA,2010,605.3802,43
BRA,2010,1.4111,45
BRA,2010,1.4364,46
BRA,2010,18.2504,47
BRA,2010,0.9437,48
BRA,2010,432.8616,49
BRA,2010,5.4483,50
BRA,2010,135.8571,51
BRA,2010,2.766,52
BRA,2010,5.9565,53
BRA,2010,11.8175,54
BRA,2010,219.6357,57
BRA,2015,84.9802,1
BRA,2015,93.1371,2
BRA,2015,22.6608,3
BRA,2015,9.3341,4
BRA,2015,85.869,5
BRA,2015,0.5077,6
BRA,2015,213.0192,7
BRA,2015,5.9834,8
BRA,2015,28.2828,9
BRA,2015,70.9654,10
BRA,2015,28.7965,11
BRA,2015,12.1783,12
BRA,2015,8.6124,13
BRA,2015,10.2219,14
BRA,2015,164.4618,15
BRA,2015,63.2784,16
BRA,2015,0.403,17
BRA,2015,0.5026,18
BRA,2015,52.8896,22
BRA,2015,82.2892,23
BRA,2015,10.1095,27
BRA,2015,10.4583,28
BRA,2015,2.7338,29
BRA,2015,106.3513,30
BRA,2015,2057.3156,31
BRA,2015,268.7798,33
BRA,2015,20.8909,34
BRA,2015,12.8216,35
BRA,2015,550.5253,36
BRA,2015,3125.2188,37
BRA,2015,152.2106,38
BRA,2015,12.3715,39
BRA,2015,232.4626,40
BRA,2015,2206.427,41
BRA,2015,74.1519,42
BRA,2015,602.8655,43
BRA,2015,1.4122,45
BRA,2015,1.3808,46
BRA,2015,18.2095,47
BRA,2015,0.9178,48
BRA,2015,428.4399,49
BRA,2015,5.4084,50
BRA,2015,132.9917,51
BRA,2015,2.707,52
BRA,2015,5.6282,53
BRA,2015,11.8441,54
BRA,2015,199.7256,57
BRA,2018,85.02,1
BRA,2018,93.4463,2
BRA,2018,22.0047,3
BRA,2018,8.989,4
BRA,2018,82.1244,5
BRA,2018,0.2329,6
BRA,2018,210.4651,7
BRA,2018,6.1378,8
BRA,2018,42.0307,9
BRA,2018,72.2596,10
BRA,2018,28.9172,11
BRA,2018,15.5572,12
BRA,2018,8.5685,13
BRA,2018,10.1346,14
BRA,2018,159.2146,15
BRA,2018,63.0924,16
BRA,2018,0.7177,17
BRA,2018,0.5019,18
BRA,2018,52.8713,22
BRA,2018,93.5017,23
BRA,2018,10.0948,27
BRA,2018,10.4451,28
BRA,2018,2.7338,29
BRA,2018,107.0395,30
BRA,2018,1950.0155,31
BRA,2018,272.4058,33
BRA,2018,28.7855,34
BRA,2018,12.4884,35
BRA,2018,550.6207,36
BRA,2018,3129.6438,37
BRA,2018,158.0657,38
BRA,2018,13.1126,39
BRA,2018,234.467,40
BRA,2018,2214.9692,41
BRA,2018,74.4338,42
BRA,2018,595.8249,43
BRA,2018,1.413,45
BRA,2018,1.379,46
BRA,2018,18.3357,47
BRA,2018,0.9212,48
BRA,2018,428.5895,49
BRA,2018,5.3951,50
BRA,2018,133.8428,51
BRA,2018,2.6634,52
BRA,2018,5.6688,53
BRA,2018,11.8535,54
BRA,2018,182.3585,57
BRA,2020,72.0332,10
BRA,2020,271.7832,33
BRA,2020,12.4193,35
BRA,2020,5.4026,50
BRB,1990,127.2203,1
BRB,1990,141.2296,2
BRB,1990,26.8814,3
BRB,1990,66.948,4
BRB,1990,7.1824,5
BRB,1990,4.5348,6
BRB,1990,350.4205,7
BRB,1990,77.5128,8
BRB,1990,14.267,9
BRB,1990,234.1666,10
BRB,1990,23.4593,11
BRB,1990,25.2997,12
BRB,1990,6.9322,13
BRB,1990,21.0386,14
BRB,1990,458.586,15
BRB,1990,5.6589,16
BRB,1990,0.1572,17
BRB,1990,0.4131,18
BRB,1990,56.1792,22
BRB,1990,69.4936,23
BRB,1990,9.6041,27
BRB,1990,8.4305,28
BRB,1990,2.84,29
BRB,1990,835.2336,30
BRB,1990,232.9284,31
BRB,1990,346.2212,33
BRB,1990,38.7694,34
BRB,1990,16.222,35
BRB,1990,590.1475,36
BRB,1990,2243.273,37
BRB,1990,134.5922,38
BRB,1990,12.2665,39
BRB,1990,173.6754,40
BRB,1990,1468.2421,41
BRB,1990,112.9214,42
BRB,1990,804.6505,43
BRB,1990,1.1357,45
BRB,1990,1.2392,46
BRB,1990,18.8471,47
BRB,1990,1.0071,48
BRB,1990,259.727,49
BRB,1990,3.23,50
BRB,1990,49.6668,51
BRB,1990,3.3637,52
BRB,1990,11.8801,53
BRB,1990,5.6468,54
BRB,1990,83.1738,57
BRB,1995,128.6602,1
BRB,1995,141.0183,2
BRB,1995,22.2741,3
BRB,1995,79.2549,4
BRB,1995,6.8811,5
BRB,1995,4.9959,6
BRB,1995,205.8068,7
BRB,1995,84.6285,8
BRB,1995,11.0754,9
BRB,1995,116.3157,10
BRB,1995,27.3779,11
BRB,1995,14.0654,12
BRB,1995,6.6981,13
BRB,1995,20.5136,14
BRB,1995,401.9396,15
BRB,1995,5.4358,16
BRB,1995,0.2437,17
BRB,1995,0.3786,18
BRB,1995,56.1867,22
BRB,1995,51.7524,23
BRB,1995,9.9529,27
BRB,1995,8.5193,28
BRB,1995,2.8685,29
BRB,1995,1075.5486,30
BRB,1995,252.1662,31
BRB,1995,283.3483,33
BRB,1995,35.8157,34
BRB,1995,14.481,35
BRB,1995,561.7871,36
BRB,1995,2120.2131,37
BRB,1995,122.2865,38
BRB,1995,10.0853,39
BRB,1995,191.3551,40
BRB,1995,1530.2891,41
BRB,1995,113.2348,42
BRB,1995,1078.2606,43
BRB,1995,1.0798,45
BRB,1995,1.1627,46
BRB,1995,14.2542,47
BRB,1995,1.0123,48
BRB,1995,295.8527,49
BRB,1995,3.1501,50
BRB,1995,65.5246,51
BRB,1995,2.9598,52
BRB,1995,11.529,53
BRB,1995,4.5968,54
BRB,1995,55.4821,57
BRB,2000,128.3779,1
BRB,2000,142.0311,2
BRB,2000,29.7395,3
BRB,2000,62.5304,4
BRB,2000,7.041,5
BRB,2000,3.1688,6
BRB,2000,245.5159,7
BRB,2000,85.8529,8
BRB,2000,8.8762,9
BRB,2000,70.974,10
BRB,2000,37.2728,11
BRB,2000,13.7423,12
BRB,2000,6.3472,13
BRB,2000,20.0571,14
BRB,2000,485.6846,15
BRB,2000,5.2807,16
BRB,2000,0.308,17
BRB,2000,0.2512,18
BRB,2000,56.9368,22
BRB,2000,48.3704,23
BRB,2000,8.9542,27
BRB,2000,7.9373,28
BRB,2000,2.8446,29
BRB,2000,1144.0563,30
BRB,2000,227.3064,31
BRB,2000,257.1744,33
BRB,2000,27.2302,34
BRB,2000,17.2568,35
BRB,2000,544.9179,36
BRB,2000,2108.2374,37
BRB,2000,123.1649,38
BRB,2000,10.1679,39
BRB,2000,176.4287,40
BRB,2000,1431.8832,41
BRB,2000,117.3208,42
BRB,2000,978.7307,43
BRB,2000,1.0499,45
BRB,2000,1.1086,46
BRB,2000,12.8298,47
BRB,2000,0.9576,48
BRB,2000,274.6972,49
BRB,2000,3.096,50
BRB,2000,51.6538,51
BRB,2000,2.9377,52
